cm_id,entity_id,entity_type,campaign_name,campaign_type,member_status,is_responded,response_date,is_active
79899533677f42ac,9ad1edab361b45a0,lead,Grow Best-Of-Breed Users Event 2024,Event,Registered,False,2025-04-20,True
7e8f678c8d184ecc,46f2f49e7f1b42b2,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Telemarketing,Sent,False,2024-05-17,True
57fec76864474adb,800c6e0375524274,lead,Generate Next-Generation Markets Event 2025,Email,Sent,False,2025-01-25,True
8529a46da5cc4666,036deccc5cd94143,lead,Utilize Visionary Eyeballs Webinar 2023,Webinar,Attended,True,2025-04-21,True
63a2729f27734010,a72d2167f475488f,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Sent,False,2024-02-13,True
656a723d4dec4ac5,6b22af91cce6467a,contact,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2024-06-29,False
4488da21781b49dc,c80fe48b502c4043,contact,Monetize Front-End Web Services Webinar 2024,Email,Sent,False,2025-02-13,True
8ee988829bb542fe,0d1374740ae84ab6,lead,Optimize Strategic Supply-Chains Webinar 2023,Webinar,No Show,False,2025-02-25,False
731ca4c31a0846ec,3a07aefee2d74a30,lead,Drive End-To-End Deliverables Advertisement 2024,Advertisement,Viewed,False,2025-04-17,False
61842a681e204617,1d002fd3efd14e19,contact,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2025-03-11,True
19956325e5da4798,3de1ba830de74bc6,lead,Evolve Extensible Deliverables Webinar 2023,Email,Sent,False,2025-03-24,True
445cb882253e4d24,58347b37ac194162,contact,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2025-04-03,True
da92da1d84da406b,26db812af63f4047,lead,Whiteboard Synergistic Initiatives Email 2025,Email,Sent,False,2025-04-09,False
9b57ebe084e84220,031c58f430a14f3c,lead,E-Enable Seamless E-Commerce Event 2025,Email,Sent,False,2025-04-24,False
21c59572063b43db,4069501f26784bb8,lead,Evolve E-Business Markets Webinar 2023,Webinar,No Show,False,2025-01-15,True
22c03d08fbf841f4,6df4a54be9ac41f1,lead,Monetize Out-Of-The-Box Content Social 2023,Social,Viewed,False,2023-06-12,True
80a444e67e54476e,efdcb314b58f4714,lead,Harness Wireless Communities Content Syndication 2024,Content Syndication,Responded,True,2025-01-21,False
e894452fc20745ba,f45c994a5a57444b,contact,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Sent,False,2023-08-04,False
283739f79e1c42a7,1fd354b2fcf94a52,lead,Generate Next-Generation Markets Event 2025,Event,Registered,False,2025-02-12,True
b970407b87114a17,aa1d1b0d82c64927,lead,Monetize Front-End Web Services Webinar 2024,Email,Sent,False,2024-10-03,False
bd3e0376d2e146f4,a73bdabac25543b8,lead,Facilitate Web-Enabled Applications Email 2024,Email,Opened,False,2024-12-22,True
77ec065ea7a04237,c3fde48d45c44d9b,lead,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Responded,True,2025-02-27,False
600f4c52eae948ed,9642116fc89c4e04,lead,Deliver One-To-One Markets Email 2024,Email,Opened,False,2025-01-17,False
656d794097cb4952,0aae274798a140ce,lead,Unleash 24/7 E-Tailers Event 2025,Event,Registered,False,2025-02-19,True
f532856033e84b9d,a3377ad8c5bd40b4,lead,Unleash 24/7 E-Tailers Event 2025,Event,No Show,False,2025-01-01,False
ba1e378242174b99,29c2dce0feb44357,contact,Disintermediate 24/7 Metrics Telemarketing 2024,Telemarketing,Sent,False,2024-11-22,False
177bafc6717140a3,d169b48a0b9b4d30,lead,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Responded,True,2025-04-17,True
d6b4e4ca1f224996,419d033ac92c4732,lead,Re-Intermediate B2B Interfaces Event 2023,Event,Attended,True,2024-11-08,True
eca90fe26ebc44df,3a07aefee2d74a30,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Sent,False,2025-03-02,True
a1896f92ffc24dfc,d2157d96ad524a23,lead,Envisioneer Revolutionary Deliverables Content Syndication 2024,Email,Sent,False,2023-09-05,False
83718513ca534440,9642116fc89c4e04,lead,Matrix Wireless Solutions Advertisement 2025,Advertisement,Viewed,False,2025-01-09,True
d88d14137cfa4162,e5866106d9544a03,contact,Re-Intermediate Visionary Convergence Webinar 2025,Email,Sent,False,2025-03-19,True
0057fc36fd864bea,e7674d9456794377,lead,Threat Intelligence Report,Content Syndication,Responded,True,2024-07-15,False
30024e2dd9924868,ab0ce0dc0056419a,lead,Disintermediate 24/7 Metrics Telemarketing 2024,Email,Sent,False,2024-12-13,True
6965b866eb454c8a,325e681919624ea9,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,No Show,False,2025-01-22,True
a49dfbff38f94e30,6cd7995cd86b4321,lead,Deliver One-To-One Markets Email 2024,Email,Opened,False,2024-11-18,True
ef8904dc4c6a4de7,d352d7ba77cc42bd,lead,Integrate Open-Source Architectures Webinar 2023,Email,Sent,False,2025-04-30,True
96d94a774e2b4229,03ce5d081a7f4655,lead,Harness Dynamic Relationships Telemarketing 2023,Email,Sent,False,2025-01-13,True
5ca9a41f1dec4de0,2eb104fc6a944a08,contact,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Responded,True,2024-12-17,True
5da4c38c18704214,53b148c040a34d51,lead,Evolve E-Business Markets Webinar 2023,Webinar,Attended,True,2024-12-26,True
5aeea6fb540d4a96,967c03efb2f64c58,lead,Utilize Visionary Eyeballs Webinar 2023,Webinar,Registered,False,2025-04-25,True
932bc47a9db04372,a83cf0a526a64743,contact,Harness Wireless Communities Content Syndication 2024,Content Syndication,Responded,True,2025-03-17,False
5f9acab84a564fbe,6af7009d16b544a9,lead,Engage Impactful Portals Webinar 2025,Webinar,No Show,False,2024-10-05,False
f49f29cc2f324133,c65ca09a99d44d46,contact,Disintermediate 24/7 Metrics Telemarketing 2024,Email,Sent,False,2025-02-28,True
a4bac9efb0ba4785,ec53f881c37642e6,contact,Optimize Strategic Supply-Chains Webinar 2023,Webinar,No Show,False,2025-04-28,True
492e900e639f4737,bd03e4829475454e,lead,Re-Intermediate Visionary Convergence Webinar 2025,Email,Sent,False,2025-04-23,True
6911117287f545d2,4bce0bbdb2114ad9,contact,Architect Viral Models Webinar 2024,Email,Sent,False,2024-03-26,False
a153d260e59a44de,81dec6d84c5545e1,contact,Optimize Strategic Supply-Chains Webinar 2023,Email,Sent,False,2024-11-30,True
9e17b6ee7e014efb,ab0ce0dc0056419a,lead,Incubate Front-End E-Tailers Telemarketing 2025,Email,Sent,False,2024-08-06,False
47fec2d6ac74438f,f901e483d8754602,lead,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Clicked,True,2025-03-04,True
d1c8fef6fa9242df,61fa38db82654ca5,lead,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Sent,False,2025-04-27,True
3e01c9a9b9984cd0,40a43438b8c14560,contact,Generate B2B Eyeballs Webinar 2023,Webinar,No Show,False,2025-02-12,True
0bcc30fae75745a9,a5bda53840fc4022,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Sent,False,2025-04-30,True
f16408b329e943ec,2f9aea08641848fe,lead,Iterate Transparent Initiatives Social 2023,Social,Clicked,True,2025-02-13,True
244d9b1927a04fc7,f0e96d76ce2349ee,contact,Re-Intermediate B2B Interfaces Event 2023,Event,Attended,True,2025-04-20,False
c92a0ceef76b430b,43e2fdd56a854f1c,contact,Unleash Ubiquitous Channels Event 2025,Event,Attended,True,2024-05-06,True
90dde26bffe34f6e,1043dd2b6102482a,contact,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Sent,False,2025-01-13,False
d3db297f42754152,c3fde48d45c44d9b,lead,Deliver One-To-One Markets Email 2024,Email,Opened,False,2025-02-09,False
7b7a20515fe14e68,55c9c9d5e237444c,lead,Generate Global Architectures Content Syndication 2025,Email,Sent,False,2025-04-09,True
9e0f0b06b5994d23,1b690874435840a4,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Telemarketing,Responded,True,2025-02-03,True
506abf2654be4ca2,57a6edd2b0744232,lead,Harness Dynamic Relationships Telemarketing 2023,Email,Sent,False,2025-04-18,False
48eb97cee820414a,fdaf1052efb94fdb,lead,Brand Visionary Models Advertisement 2024,Email,Sent,False,2023-07-07,False
deabfe1a002445a2,c5f31bf488a34883,contact,Revolutionize Value-Added Deliverables Telemarketing 2023,Email,Sent,False,2024-01-16,True
7cf956f58752492d,32e961efb8e64d0a,contact,Envisioneer Holistic Web-Readiness Email 2024,Email,Opened,False,2025-04-12,True
71a8376b91a448c7,532edeae240941fc,lead,Re-Intermediate B2B Interfaces Event 2023,Event,Attended,True,2025-04-25,False
550d436d38ee4804,9da2c8b1ac1143f9,lead,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Sent,False,2024-11-03,True
f5ac745a03564d71,87327822404145c3,lead,Engineer Robust Web Services Event 2024,Email,Sent,False,2025-04-20,True
6223596b455f4d44,53b148c040a34d51,lead,Maximize Bleeding-Edge Convergence Webinar 2023,Webinar,Attended,True,2024-04-25,False
26064ecfd24e42d1,3f61e90d70704b2c,lead,Grow Best-Of-Breed Users Event 2024,Email,Sent,False,2023-06-13,True
a2e392a6ccb540f0,1541005f62fa435b,lead,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2024-12-28,True
87a239968c124ab5,eb94d49498914306,contact,Optimize Strategic Supply-Chains Webinar 2023,Webinar,No Show,False,2025-04-18,True
0442566e8e1743cf,90d53475283f4f71,contact,Brand End-To-End Info-Mediaries Advertisement 2024,Email,Sent,False,2025-03-26,True
5951fcf6756441ae,4ae63509eec74beb,contact,Evolve E-Business Markets Webinar 2023,Webinar,Attended,True,2025-04-24,True
e8e88c7a6ad344b4,4aac9ce850fb4171,lead,Deliver One-To-One Markets Email 2024,Email,Sent,False,2025-03-07,False
494ea25289a74813,8e330830f7ec44fd,lead,Generate B2B Eyeballs Webinar 2023,Email,Sent,False,2025-03-12,True
755d072fce1f47b2,10d3c9a79c2c4edc,lead,Utilize Back-End Action-Items Advertisement 2025,Advertisement,Clicked,True,2023-09-20,True
631bd7cae9a440a1,40cefd399eca43ec,lead,Envisioneer Revolutionary Deliverables Content Syndication 2024,Content Syndication,Responded,True,2025-04-09,True
8fffb9852bbe40b6,10d3c9a79c2c4edc,lead,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Sent,False,2025-04-05,True
2fca2add98b1499f,f147d4ad69bd484e,lead,Re-Contextualize B2C Networks Social 2025,Social,Clicked,True,2024-12-14,True
3fbd0dc5392d46aa,5534e851b60b410d,lead,Target Collaborative Paradigms Social 2024,Social,Viewed,False,2025-01-06,True
3f36aedb10ea49b2,820e3f38dbe146bb,lead,Drive Next-Generation Communities Telemarketing 2025,Email,Sent,False,2025-01-27,True
cb60c9926db64516,0377764b15bc4f45,contact,Target Mission-Critical Eyeballs Content Syndication 2025,Content Syndication,Responded,True,2025-04-21,True
cd7752cda6054ebf,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2024-11-15,True
8787ebd380c34fa1,ee88dcaf0fd644e0,lead,Harness Wireless Communities Content Syndication 2024,Email,Sent,False,2025-03-12,False
f4ff2d5abb424f1f,f2777349935d4588,lead,Mesh Interactive Platforms Advertisement 2023,Advertisement,Clicked,True,2024-11-16,False
67c7676914504054,250ae1b20d1b4f6d,contact,Architect Customized Partnerships Telemarketing 2024,Email,Sent,False,2025-04-02,False
248b72fe88e84648,3a07aefee2d74a30,lead,Harness Wireless Communities Content Syndication 2024,Content Syndication,Sent,False,2025-04-20,False
3f41a07328a24293,3a562041231b4490,contact,Maximize Bleeding-Edge Convergence Webinar 2023,Webinar,Registered,False,2025-04-16,True
cd8a85471f5e431c,c3fde48d45c44d9b,lead,Transition Efficient Deliverables Email 2024,Email,Clicked,True,2024-11-25,True
7c15cc0e7e064f4d,9ad467fe6c6b428d,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Clicked,True,2025-04-05,True
d8060e2cf3cc4b40,9d38418f6c59493c,contact,Streamline Distributed E-Markets Webinar 2023,Webinar,Attended,True,2024-02-15,True
1c5d0e64cec04672,f669ca9a4acd434d,contact,Envisioneer Revolutionary Deliverables Content Syndication 2024,Content Syndication,Responded,True,2024-07-19,False
118ae91a245449a8,d7aa9d22d1cb46db,contact,Generate B2B Eyeballs Webinar 2023,Webinar,No Show,False,2025-04-21,True
aa30728f631d4f25,26db812af63f4047,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Email,Sent,False,2024-05-11,True
b31c4475504349b6,8cc61fe276634742,lead,Drive End-To-End Deliverables Advertisement 2024,Advertisement,Viewed,False,2024-09-02,True
ddfa67cb51b04f9f,6f69f3a8b10d464c,contact,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Clicked,True,2025-04-30,False
f78f090e8d3244eb,ee88dcaf0fd644e0,lead,Architect Viral Models Webinar 2024,Email,Sent,False,2025-01-13,True
816c919afd354beb,a4cc25373112444a,contact,Mesh Interactive Platforms Advertisement 2023,Email,Sent,False,2024-02-04,True
439926c1d33449bb,c5f31bf488a34883,contact,Benchmark Rich Functionalities Event 2024,Email,Sent,False,2025-04-02,False
6156d551f8fa4ea0,f6f30f828d3b4e72,contact,Streamline Distributed E-Markets Webinar 2023,Webinar,Registered,False,2024-03-02,True
f3bdfb90cc4f415b,44622dae5b224bbd,contact,Engage Impactful Portals Webinar 2025,Webinar,Registered,False,2025-02-22,True
d84e40e5a9684ae2,3a07aefee2d74a30,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Responded,True,2025-03-22,True
658c8a1eb82b47e1,1abf5af70fe94ec7,lead,Matrix Seamless Infrastructures Social 2024,Email,Sent,False,2023-09-09,False
a380e8a3851942c3,8e4bf0b2790a4b9d,lead,Maximize Bleeding-Edge Convergence Webinar 2023,Email,Sent,False,2023-08-14,False
f378d7407a664fbc,7833119f50b24965,lead,Re-Intermediate B2B Interfaces Event 2023,Event,Attended,True,2025-04-14,False
28e5b8544fe44ff0,c9f086f3e11043c8,contact,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Sent,False,2024-05-23,True
3a78468ce7734ea9,e79ae282252a44a9,contact,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Viewed,False,2025-04-17,True
e65be77e19154369,5772fa9dfa394f5c,contact,Unleash 24/7 E-Tailers Event 2025,Email,Sent,False,2025-04-08,True
76e250aba7874f8e,153d63dc505f4cad,contact,Monetize Clicks-And-Mortar Bandwidth Event 2023,Event,Registered,False,2025-04-06,False
4c598d590cd24bbf,4a62ece44fb04af2,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Email,Sent,False,2024-12-24,True
2b790fdd7dac44e1,87b0e6b9f4394918,contact,Mesh Interactive Platforms Advertisement 2023,Advertisement,Clicked,True,2025-02-16,True
82506b07f9ab455e,8c2c1549327b4f3a,contact,Iterate Transparent Initiatives Social 2023,Social,Clicked,True,2025-01-02,False
ad448bce64b44505,414b6112183144bd,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Clicked,True,2025-03-13,False
46f5660eb87248b7,74505e72ac204f2f,contact,Architect Viral Models Webinar 2024,Webinar,Attended,True,2025-04-30,False
50cd639aac8c43c2,c5f31bf488a34883,contact,E-Enable Seamless E-Commerce Event 2025,Email,Sent,False,2023-09-03,True
f9f880ecf0b7432f,2c411125e9e141fb,lead,Grow Best-Of-Breed Users Event 2024,Event,Attended,True,2025-01-08,False
2f1b16a49653428f,f108d9f379c3434c,lead,Monetize Clicks-And-Mortar Bandwidth Event 2023,Event,Attended,True,2025-04-16,True
66f719530d9a408b,25a7b8bffbda4b55,contact,Iterate Transparent Initiatives Social 2023,Email,Sent,False,2025-01-23,True
e453aa832a7e478b,16bd3a8326c74630,lead,Drive End-To-End Deliverables Advertisement 2024,Advertisement,Clicked,True,2024-02-27,True
c496d9a18b7741c9,3a07aefee2d74a30,lead,Re-Intermediate Visionary Convergence Webinar 2025,Webinar,No Show,False,2025-02-08,True
1052ece800ac409e,90d53475283f4f71,contact,Envisioneer Revolutionary Deliverables Content Syndication 2024,Email,Sent,False,2025-04-22,True
67a386256a6b4bdc,c949aa7c546d4342,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,Registered,False,2025-01-09,True
91ad81eff3ce40c6,6dfca0b2a38a4081,contact,Maximize Bleeding-Edge Convergence Webinar 2023,Webinar,No Show,False,2025-04-13,True
b56c78f440c940d6,02e5a20854cd49f3,lead,Strategize Seamless Vortals Telemarketing 2025,Telemarketing,Sent,False,2024-09-10,True
bf53ea8b2f014d3d,e79ae282252a44a9,contact,Transition Efficient Deliverables Email 2024,Email,Sent,False,2024-08-28,True
a455144de42c4d0f,c63fc11748f14133,contact,Extend Granular Schemas Email 2025,Email,Clicked,True,2024-08-31,False
78c142af52cf431e,a4d7f4a377374ad5,contact,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Responded,True,2025-04-26,True
64865a1d63bd4806,3a07aefee2d74a30,lead,Harness Wireless Communities Content Syndication 2024,Content Syndication,Responded,True,2025-04-05,True
4013dfea4fed4ac8,1980a7068c854572,contact,Extend Granular Schemas Email 2025,Email,Sent,False,2025-04-13,True
2e065aa19d57411f,b6cfaa06d2704505,contact,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Responded,True,2025-04-03,True
b8f085e5cb4a4b4e,c3fde48d45c44d9b,lead,Envisioneer Holistic Web-Readiness Email 2024,Email,Opened,False,2024-11-02,True
57a90ae8ef104176,8dfaee071d424e98,contact,Incubate Front-End E-Tailers Telemarketing 2025,Telemarketing,Sent,False,2023-07-09,True
41ba94af8b83429e,d373575bfc004a77,lead,Unleash Cutting-Edge E-Markets Content Syndication 2025,Content Syndication,Sent,False,2024-05-17,False
abb7960968f7468f,6e5dd68a6abd44b2,contact,Streamline Distributed E-Markets Webinar 2023,Webinar,Registered,False,2025-04-10,True
4ea5e74e6be7484c,b3927f4c1415426c,lead,Facilitate Web-Enabled Applications Email 2024,Email,Sent,False,2025-04-03,True
192a4adfb3634084,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2024-11-03,True
082c5e364553477b,10c979587b494efe,lead,Transition Efficient Deliverables Email 2024,Email,Sent,False,2025-01-08,True
b24da80928e2425f,d62348854f144843,lead,Evolve E-Business Markets Webinar 2023,Email,Sent,False,2024-04-25,False
d6c108e46ef64d5c,fbdf1bcc8b734f72,lead,Extend Granular Schemas Email 2025,Email,Sent,False,2025-02-23,True
e31c38eeed054329,50aa4e71898048be,contact,Re-Intermediate Visionary Convergence Webinar 2025,Webinar,Registered,False,2024-04-02,True
ff56acd206fc4f41,d8f43e8c77994c1f,contact,Target Collaborative Paradigms Social 2024,Email,Sent,False,2024-02-11,True
ac754040cf6c4eff,bf1bc71a92be4dfb,lead,Maximize Bleeding-Edge Convergence Webinar 2023,Email,Sent,False,2023-11-05,False
80954aae36b54007,90a9cfd4d2034f22,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Sent,False,2025-04-01,True
ddb6c4820e4b411b,7e42afa216f549bd,contact,Monetize Front-End Web Services Webinar 2024,Webinar,No Show,False,2024-06-01,True
488836f129d04f77,6af7009d16b544a9,lead,Envisioneer Revolutionary Deliverables Content Syndication 2024,Content Syndication,Responded,True,2025-03-18,True
e76d46f2a83c403a,8c9ff1b71100496d,lead,E-Enable Out-Of-The-Box Portals Social 2023,Social,Clicked,True,2025-04-27,True
80a545fcaf884fe1,638283ed2b3b42ba,contact,Extend Granular Schemas Email 2025,Email,Sent,False,2024-07-10,False
eb7353097e4f4a26,ab194ad3aa9c4794,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Email,Sent,False,2025-04-06,True
a21139ed80c64a17,55902f37a8924ff0,lead,Generate Global Architectures Content Syndication 2025,Email,Sent,False,2025-03-21,False
4c2bca9987534240,638283ed2b3b42ba,contact,Utilize Visionary Eyeballs Webinar 2023,Email,Sent,False,2025-04-26,True
20e7be733d184a1c,45934305f11e4b62,lead,Facilitate Granular Web-Readiness Telemarketing 2024,Telemarketing,Responded,True,2025-04-25,True
2605a447e2c4489e,672d20b5dd8c4201,lead,E-Enable Out-Of-The-Box Portals Social 2023,Social,Clicked,True,2024-11-04,True
6ab23b6c87574da1,81fc4372869b4d59,lead,Integrate Open-Source Architectures Webinar 2023,Webinar,Registered,False,2025-02-20,False
8d6c8fdc99bf4a93,a3ffc55f501e4c68,contact,Iterate Transparent Initiatives Social 2023,Email,Sent,False,2025-04-10,False
b5a0b10dce954e42,eeb7351d5d714452,lead,Orchestrate End-To-End Models Event 2025,Event,Attended,True,2025-04-18,True
fdbe5cd355e64cbb,7b8dae74c12a487f,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,Registered,False,2025-04-14,False
cfc223f068cc48af,3de1ba830de74bc6,lead,Architect Customized Partnerships Telemarketing 2024,Email,Sent,False,2025-04-24,False
74242a9810db4c3b,c1658ce6e6a940eb,lead,RSA Conference 2025,Event,Attended,True,2025-04-26,True
353c01ed71284cc6,4a6509f4e3164200,lead,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Sent,False,2025-04-29,True
ac22c7c08c6443a1,953dba724da64685,lead,Monetize Out-Of-The-Box Content Social 2023,Social,Clicked,True,2025-02-16,False
d10cb5f626304e2e,17b7d153640749d7,lead,Brand Leading-Edge Interfaces Telemarketing 2025,Email,Sent,False,2024-08-27,False
98c094287d14424a,6b9fe4129c9e4115,contact,Extend Granular Schemas Email 2025,Email,Opened,False,2025-04-02,False
68da0ebd19c642fb,aa1d1b0d82c64927,lead,Engage Impactful Portals Webinar 2025,Email,Sent,False,2024-12-07,True
58cd6d2cd04a4c79,abc68d63cdce455d,contact,Transition Efficient Deliverables Email 2024,Email,Opened,False,2024-12-02,True
94c1c5de6f7a4842,81dec6d84c5545e1,contact,Deliver One-To-One Markets Email 2024,Email,Sent,False,2024-12-15,True
8283bc284e2c4ed6,c63fc11748f14133,contact,Extend Granular Schemas Email 2025,Email,Opened,False,2025-01-03,True
6b57ee270579491c,0ef16dc55cac4a29,lead,Facilitate Web-Enabled Applications Email 2024,Email,Opened,False,2025-04-14,False
e23b157fdbdd4b69,c3da9723707a430d,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Email,Sent,False,2025-04-12,True
5cd639c900bc40b9,edaceec9b7ef4729,lead,Nurture Drip Sequence,Email,Sent,False,2025-02-25,True
3ec21fddecfa4a05,820ceb3523964e88,contact,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2025-03-18,False
0fc2470bdf674ba0,5990d3905eb04b89,lead,Utilize Back-End Action-Items Advertisement 2025,Advertisement,Clicked,True,2023-09-25,True
fd6a4d6aad4c40ce,1b690874435840a4,lead,Utilize Visionary Eyeballs Webinar 2023,Webinar,Attended,True,2025-04-11,False
678f3f2d0ce0434d,26fb5134d77a49a8,lead,Embrace Out-Of-The-Box Networks Webinar 2023,Webinar,No Show,False,2025-02-01,True
53ffd6a32b8c4bf6,14e4186a11ee4dfc,lead,Generate Next-Generation Markets Event 2025,Email,Sent,False,2023-11-14,True
8013fcf1f9754086,eea952b2fd754b8c,contact,Target Mission-Critical Eyeballs Content Syndication 2025,Email,Sent,False,2024-10-14,False
03a3e68f98a34155,ea3610f1901c46d6,lead,Whiteboard Synergistic Initiatives Email 2025,Email,Clicked,True,2024-12-21,True
c80dc7edb9494eae,820e3f38dbe146bb,lead,Target Collaborative Paradigms Social 2024,Email,Sent,False,2024-11-19,True
0281ad33fa994f8f,b4afa2265893433c,contact,Unleash 24/7 E-Tailers Event 2025,Event,Registered,False,2023-09-30,True
1f83cf36b2d6453d,9da2c8b1ac1143f9,lead,Redefine Cross-Media Synergies Webinar 2023,Webinar,Attended,True,2025-04-23,True
e3c4f5f109254adc,a652d125a0604fb6,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,Attended,True,2025-04-23,True
b6d33b00239044a2,325e681919624ea9,lead,Whiteboard Synergistic Initiatives Email 2025,Email,Opened,False,2025-04-24,False
9a433b857384498f,f6f30f828d3b4e72,contact,Re-Intermediate Visionary Convergence Webinar 2025,Webinar,Registered,False,2025-04-18,False
f0fba52f81ee41dd,96e989da68254457,contact,Engineer Robust Web Services Event 2024,Event,No Show,False,2024-12-13,False
1b9f5ada6b8f4b89,cc76e2431fcd482c,contact,Re-Contextualize B2C Networks Social 2025,Social,Viewed,False,2023-07-22,True
9c0620bac03348ce,f6203f5b97d34f97,contact,Envisioneer Holistic Web-Readiness Email 2024,Email,Clicked,True,2023-08-12,False
5e20dd46bfdf4bca,91cfea350f644b72,contact,Engineer Robust Web Services Event 2024,Event,No Show,False,2024-11-09,False
03ad3acdbd5a495b,9f8217a6752546b4,lead,Utilize Back-End Action-Items Advertisement 2025,Email,Sent,False,2025-04-20,False
1db5e23a683640e1,f86ff94df20244e5,contact,Drive End-To-End Deliverables Advertisement 2024,Email,Sent,False,2024-12-21,False
5e3338fa7620458e,14e4186a11ee4dfc,lead,Unleash Ubiquitous Channels Event 2025,Email,Sent,False,2023-06-25,True
f1f4bc4ef7a348d7,83fd2cc0929b4e83,contact,Brand Leading-Edge Interfaces Telemarketing 2025,Telemarketing,Responded,True,2025-02-05,True
d08c682626a84fdb,eeb7351d5d714452,lead,Strategize Seamless Vortals Telemarketing 2025,Telemarketing,Sent,False,2025-03-16,False
f9d5c77bc5cf4d9c,8e4bf0b2790a4b9d,lead,Disintermediate 24/7 Metrics Telemarketing 2024,Email,Sent,False,2024-11-15,True
ea118541c6b34619,4023c4102aed411a,contact,Unleash Cutting-Edge E-Markets Content Syndication 2025,Email,Sent,False,2025-04-18,False
6ba815b1253540a1,7b8dae74c12a487f,lead,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2025-04-17,False
b6d0aca191304d06,a4a4341a54c846f6,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Responded,True,2023-10-28,True
b96190a41ba448fe,ea3610f1901c46d6,lead,Evolve Extensible Deliverables Webinar 2023,Webinar,No Show,False,2024-10-13,True
28dc6bbf895943f0,8e4bf0b2790a4b9d,lead,Evolve Extensible Deliverables Webinar 2023,Email,Sent,False,2025-04-17,True
4d923aaa27a941ba,5842cd105f5e46b9,lead,Drive Next-Generation Communities Telemarketing 2025,Telemarketing,Responded,True,2025-03-10,False
7a16cceaff714719,fbdf1bcc8b734f72,lead,Incubate Front-End E-Tailers Telemarketing 2025,Email,Sent,False,2025-03-07,False
a07fc0845a444fad,81dec6d84c5545e1,contact,Re-Contextualize Extensible Technologies Email 2023,Email,Sent,False,2024-02-29,True
cec8360cc9764409,b5daae610cca458d,lead,Revolutionize Value-Added Deliverables Telemarketing 2023,Telemarketing,Responded,True,2025-03-06,True
2f51621539474bda,65f97209bb6943b6,contact,Streamline 24/7 Systems Advertisement 2024,Advertisement,Viewed,False,2024-11-08,True
0bf8d9c9e27f4271,a9b9beb598a64e0d,contact,Drive End-To-End Deliverables Advertisement 2024,Advertisement,Viewed,False,2023-10-11,True
f26f8b34c98a4617,28d04c644bb94888,lead,Benchmark Rich Functionalities Event 2024,Email,Sent,False,2025-04-06,False
7d6558d1f0cc481a,806831de6b94469e,contact,Brand End-To-End Info-Mediaries Advertisement 2024,Advertisement,Viewed,False,2025-04-19,True
06e7c98dc34f40ab,1ba7aa236b654adc,contact,Redefine Cross-Media Synergies Webinar 2023,Webinar,No Show,False,2025-04-15,False
1a29d0c674684b7d,8ea8b95233b04730,contact,Unleash Cutting-Edge E-Markets Content Syndication 2025,Email,Sent,False,2025-04-21,False
d905e80f9f6c4131,f669ca9a4acd434d,contact,Architect Customized Partnerships Telemarketing 2024,Telemarketing,Responded,True,2024-11-15,False
